,Global_reactive_power,Voltage,Global_intensity,date,month,hour,Minutes,total_metering
1089694,0.212,244.47,1.8,1,11,10,58,1.0
1862253,0.144,240.81,3.0,7,1,22,57,2.0
1894466,0.092,240.61,5.4,24,7,7,50,21.0
1367332,0.102,240.12,0.8,23,7,6,16,1.0
64762,0.146,243.79,5.8,30,1,16,46,19.0
1446803,0.094,238.63,5.4,16,9,10,47,19.0
1024869,0.156,239.14,6.0,27,11,10,33,17.0
213406,0.07,233.9,3.0,13,5,22,10,0.0
516632,0.078,240.14,6.4,12,10,11,56,18.0
980025,0.066,241.93,1.2,27,10,7,9,1.0
1055266,0.21,238.89,6.0,18,12,13,10,19.0
1146465,0.18,242.85,2.0,19,2,21,9,0.0
892780,0.154,241.5,0.8,27,8,17,4,0.0
1438061,0.062,238.04,5.2,9,10,9,5,18.0
1020954,0.0,238.8,7.0,24,11,17,18,0.0
248845,0.092,233.20499999999996,1.2,6,7,12,49,0.0
299152,0.112,239.36,1.0,7,12,11,16,0.0
200975,0.108,236.91,1.0,5,5,6,59,0.0
2050801,0.282,233.81,11.8,11,9,21,25,18.0
1154099,0.142,246.1,1.6,25,2,4,23,0.0
686869,0.096,241.97,2.0,4,6,17,13,1.0
1375699,0.242,240.28,4.4,29,7,1,43,13.0
554150,0.232,236.95,9.0,1,5,13,14,17.0
866516,0.0,240.56,0.2,8,9,11,20,1.0
547133,0.124,243.84,7.8,31,12,16,17,20.0
591378,0.122,239.61,7.0,31,1,9,42,18.0
1006697,0.41300000000000003,239.41,7.6,14,11,19,41,1.0
2065835,0.112,240.42,11.0,20,11,7,59,19.0
577913,0.094,243.09,1.8,22,1,1,17,0.0
1999200,0.156,240.92,1.6,10,5,1,24,2.0
840124,0.114,239.07,1.0,22,7,3,28,0.0
819191,0.0,238.7,0.6,7,7,14,35,1.0
1807744,0.116,243.07,1.2,25,5,2,28,1.0
1352974,0.134,243.01,1.0,13,7,6,58,1.0
833518,0.0,239.58,2.2,17,7,13,22,1.0
1289428,0.112,244.57,1.8,30,5,3,52,1.0
1189195,0.088,242.32,7.0,21,3,13,19,18.0
1887869,0.0,239.11,5.0,19,7,17,53,18.0
1468045,0.116,243.73,1.0,10,1,4,49,1.0
250762,0.41300000000000003,239.4,9.2,6,8,20,46,19.0
991173,0.046,241.47,1.2,11,4,0,57,0.0
1876398,0.272,239.28,3.0,7,11,18,42,2.0
724,0.112,243.77,5.8,17,12,5,28,0.0
1985981,0.1,240.81052229987583,2.8,25,9,21,5,1.0
52408,0.086,244.38,1.2,22,1,2,52,0.0
551054,0.0,242.32,2.2,1,3,9,38,0.0
1098942,0.136,233.93,13.9,17,1,21,6,19.0
310449,0.294,233.20499999999996,7.2,20,7,7,33,2.0
202449,0.09,236.96,1.0,5,6,7,33,0.0
1496790,0.082,241.99,1.4,21,10,3,54,1.0
180289,0.264,238.79,6.4,20,4,22,13,2.0
1460774,0.132,243.34,1.0,26,9,3,38,3.0
238960,0.0,238.27,0.8,31,5,16,4,0.0
1919519,0.118,242.82,1.2,8,10,17,23,0.0
1131109,0.068,246.64,1.2,2,9,5,13,0.0
1538203,0.088,238.94,5.2,18,11,22,7,4.0
845491,0.072,237.94,2.2,25,7,20,55,0.0
1032923,0.188,243.66,2.0,12,3,0,47,0.0
50794,0.0,239.57,10.6,20,1,23,58,0.0
1324426,0.212,241.49,1.4,23,6,11,10,1.0
1114081,0.088,241.0,7.0,28,1,9,25,18.0
1954901,0.264,240.33,11.8,9,4,7,5,20.0
1120131,0.094,248.60500000000005,4.4,2,1,14,15,1.0
1336127,0.234,242.28,2.0,7,1,14,11,2.0
2023633,0.054,243.85,2.2,22,10,0,37,1.0
718370,0.0,241.7,6.6,28,4,14,14,22.0
1469482,0.0,242.07,0.4,10,2,4,46,0.0
745192,0.112,239.6,1.2,17,5,5,16,2.0
1365437,0.112,244.33,1.0,21,7,22,41,1.0
7700,0.0,245.92,0.8,22,12,1,44,0.0
723783,0.114,241.22,1.4,5,2,8,27,1.0
196274,0.08,238.12,1.8,5,2,0,38,0.0
2075099,0.128,238.99,7.2,26,11,18,23,0.0
263319,0.292,237.61,12.4,17,6,14,3,40.0
523740,0.0,241.03,5.4,15,12,10,24,18.0
458263,0.0,243.36,0.8,30,10,23,7,0.0
991962,0.0,244.32,1.2,11,4,14,6,0.0
29569,0.156,243.91,1.4,1,6,6,13,0.0
1184154,0.0,242.32,1.0,18,3,1,18,0.0
524268,0.06,236.4,12.0,15,12,19,12,17.0
710938,0.094,240.74,5.8,23,4,10,22,20.0
1843457,0.164,243.68,4.0,18,6,21,41,2.0
1093948,0.092,243.15,7.4,14,1,9,52,18.0
1934287,0.1,240.81052229987583,2.8,20,8,23,31,1.0
1421299,0.312,237.85,12.8,29,8,17,43,40.0
1943552,0.0,239.3,5.2,27,8,9,56,18.0
1098534,0.162,243.74,7.0,17,1,14,18,20.0
1942671,0.0,243.31,0.8,26,8,19,15,1.0
220128,0.128,233.20499999999996,13.9,18,5,14,12,45.0
131833,0.35,243.64,9.2,18,3,6,37,18.0
1769654,0.084,243.25,1.4,28,4,15,38,1.0
339236,0.0,235.55,0.6,8,9,7,20,1.0
1101290,0.064,243.07,5.6,19,1,12,14,18.0
50271,0.218,239.13,13.9,20,1,15,15,45.0
2014922,0.106,246.45,1.4,15,10,23,26,1.0
1693207,0.0,243.99,1.0,3,6,13,31,1.0
1951469,0.128,242.04,3.8,9,1,21,53,2.0
873558,0.0,241.35,0.2,14,8,8,42,1.0
1831496,0.216,241.88,1.8,6,10,14,20,1.0
1304702,0.096,243.62,1.2,6,9,18,26,0.0
193118,0.1,240.81052229987583,2.8,29,4,20,2,1.0
1854199,0.118,240.89,1.2,26,6,8,43,0.0
477760,0.0,240.83,1.6,13,11,12,4,0.0
667851,0.192,234.85,13.9,24,3,12,15,45.0
937033,0.242,238.91,3.0,27,9,10,37,4.0
1765641,0.12,242.96,1.6,25,4,20,45,1.0
1055909,0.11,245.46,2.0,18,12,23,53,0.0
607104,0.092,237.16,13.6,2,11,7,48,20.0
449542,0.13,237.99,11.6,24,10,21,46,17.0
1407539,0.166,241.97,1.4,20,8,4,23,0.0
859102,0.318,234.96,3.0,8,4,7,46,3.0
840627,0.128,238.81,2.4,22,7,11,51,1.0
803764,0.35,237.31,9.0,26,6,21,28,19.0
168567,0.09,240.64,1.2,4,12,18,51,0.0
1260518,0.114,243.66,1.6,5,10,2,2,3.0
500367,0.102,243.98,1.4,29,11,4,51,0.0
805068,0.294,237.41,9.4,27,6,19,12,20.0
1406815,0.078,242.2,1.2,19,8,16,19,1.0
1110574,0.102,243.05,6.4,25,1,22,58,19.0
720922,0.0,240.09,5.8,30,4,8,46,18.0
672999,0.0,247.31,0.8,28,3,2,3,0.0
507529,0.13,246.93,1.4,12,4,4,13,1.0
645116,0.39,238.47,13.9,3,8,17,20,45.0
61013,0.18,240.48,10.2,28,1,2,17,1.0
1434113,0.0,242.76,0.6,9,7,15,17,1.0
1945690,0.0,244.17,0.8,28,8,21,34,0.0
723651,0.102,241.97,1.4,5,2,6,15,2.0
2074748,0.156,236.58,6.6,26,11,12,32,20.0
1078032,0.092,242.36,11.8,1,3,8,36,19.0
2050327,0.056,234.66,11.2,11,9,13,31,37.0
86138,0.2,241.83,13.9,14,2,13,2,41.0
1405584,0.102,242.73,1.2,18,8,19,48,0.0
1941694,0.108,241.97,1.4,26,8,2,58,2.0
1712184,0.126,243.64,1.4,19,3,17,48,2.0
66159,0.174,240.54,13.0,31,1,16,3,45.0
1351618,0.098,239.91,0.8,7,12,8,22,1.0
372542,0.184,235.78,5.6,9,1,10,26,19.0
1761035,0.092,241.94,6.0,22,4,15,59,19.0
411949,0.41300000000000003,236.61,3.6,28,9,19,13,0.0
982644,0.0,243.55,7.8,29,10,2,48,1.0
1597308,0.138,242.86,8.8,29,12,23,12,18.0
1678365,0.0,240.62,5.4,24,2,6,9,19.0
1141550,0.092,242.26,3.0,16,2,11,14,0.0
571629,0.21,245.82,2.2,17,1,16,33,0.0
1275395,0.0,240.32,6.0,20,5,9,59,21.0
230146,0.14,233.20499999999996,1.6,25,5,13,10,0.0
2016202,0.0,239.57,5.6,16,10,20,46,18.0
1852602,0.0,239.91,0.8,25,6,6,6,1.0
1935104,0.1,240.81052229987583,2.8,21,8,13,8,1.0
1040130,0.072,243.0,6.0,12,8,0,54,19.0
1697559,0.17,244.62,6.8,3,9,14,3,19.0
1235468,0.0,238.32,5.6,22,4,16,32,18.0
1172295,0.164,239.51,9.0,3,9,19,39,0.0
137577,0.0,246.11,0.8,22,3,6,21,0.0
623601,0.066,239.28,2.6,22,2,18,45,0.0
124665,0.336,242.42,7.4,13,3,7,9,20.0
793236,0.108,237.02,1.0,19,6,14,0,1.0
1031012,0.06,247.7,3.8,12,1,16,56,0.0
514270,0.394,234.94,13.9,12,8,20,34,45.0
450468,0.114,241.68,1.4,25,10,13,12,0.0
1674341,0.29,240.0,13.9,21,2,11,5,45.0
266499,0.376,239.27,3.4,19,6,19,3,1.0
1367274,0.26,239.62,4.0,23,7,5,18,12.0
1197325,0.074,244.24,1.6,27,3,4,49,0.0
758575,0.108,239.86,4.2,26,5,12,19,11.0
823414,0.0,238.54,0.8,7,10,12,58,1.0
455787,0.088,242.89,1.4,29,10,5,51,0.0
524950,0.0,246.02,1.0,16,12,6,34,0.0
509786,0.208,237.65,1.8,12,5,17,50,0.0
1266774,0.076,237.59,7.4,14,5,10,18,19.0
1476341,0.14,244.66,1.6,10,6,23,5,1.0
1443721,0.0,239.25,9.2,14,9,7,25,18.0
1772612,0.082,242.24,5.8,30,4,16,56,18.0
759336,0.1,244.4,1.2,27,5,1,0,0.0
486157,0.178,239.9,6.8,19,11,8,1,20.0
442475,0.052,242.43,6.4,19,10,23,59,18.0
907048,0.304,238.5,10.4,9,6,14,52,35.0
1661656,0.0,247.06,5.8,2,12,15,40,20.0
1010301,0.06,237.31,11.8,17,11,7,45,18.0
1190723,0.108,239.31,13.9,22,3,14,47,45.0
72552,0.0,243.67,1.4,2,5,2,36,0.0
1404687,0.11,239.24,1.0,18,8,4,51,2.0
851392,0.134,241.9,2.2,29,7,23,16,1.0
527696,0.112,247.41,1.4,18,12,4,20,0.0
1287662,0.24,240.83,5.2,28,5,22,26,5.0
796981,0.0,239.13,0.6,22,6,4,25,1.0
443233,0.058,241.95,6.2,20,10,12,37,18.0
356171,0.068,239.55,1.0,21,8,1,35,0.0
45348,0.14,242.46,1.4,17,1,5,12,0.0
381477,0.0,240.18,0.6,9,7,15,21,0.0
1432264,0.134,241.45,1.6,9,6,8,28,0.0
612444,0.0,244.47,0.8,15,2,0,48,0.0
1194041,0.1,238.48,10.6,24,3,22,5,18.0
1777527,0.0,236.87,1.0,5,4,2,51,1.0
1576187,0.0,241.45,2.0,15,12,7,11,1.0
532885,0.088,237.63,11.4,21,12,18,49,0.0
560624,0.086,241.49,2.2,1,10,1,8,0.0
892725,0.152,241.01,0.8,27,8,16,9,1.0
1695837,0.23,236.03,13.9,3,8,9,21,45.0
1717975,0.0,241.81,1.2,23,3,18,19,1.0
1532991,0.0,239.98,0.8,15,11,7,15,1.0
45625,0.22,238.2,13.9,17,1,9,49,45.0
969872,0.066,242.35,1.4,20,10,5,56,0.0
934141,0.0,240.37,5.0,25,9,10,25,19.0
1649297,0.08,242.46,5.8,2,4,1,41,19.0
1289943,0.41300000000000003,238.38,3.6,30,5,12,27,2.0
1356307,0.218,240.47,1.6,15,7,14,31,2.0
1785521,0.192,243.26,2.0,5,9,16,5,0.0
218058,0.0,238.52,1.0,17,5,3,42,0.0
816610,0.322,238.14,10.8,7,5,19,34,38.0
595685,0.252,242.84,2.4,2,3,9,29,0.0
190068,0.078,235.11,1.6,27,4,17,12,0.0
776989,0.086,239.14,3.2,6,8,7,13,11.0
752872,0.346,238.27,4.0,22,5,13,16,13.0
44255,0.228,237.66,2.4,16,1,10,59,0.0
1069188,0.098,247.11,7.0,28,12,5,12,0.0
1571913,0.41300000000000003,242.71,13.6,12,12,7,57,29.0
1611099,0.072,242.59,6.0,1,8,13,3,19.0
1106952,0.0,239.98,7.4,23,1,10,36,18.0
1194680,0.128,242.72,6.0,25,3,8,44,20.0
1895185,0.108,242.01,1.0,24,7,19,49,2.0
274392,0.09,241.36,0.8,25,6,6,36,2.0
387565,0.38,238.28,6.6,9,11,20,49,0.0
1896733,0.056,244.12,2.2,25,7,21,37,0.0
1787816,0.22,242.92,2.0,5,11,6,20,1.0
1979808,0.05,242.57,0.8,21,9,14,12,1.0
1294291,0.124,239.79,1.4,6,2,12,55,0.0
966373,0.054,237.43,10.6,17,10,19,37,18.0
681744,0.066,242.2,1.2,4,3,3,48,0.0
1490963,0.046,240.73,0.8,17,10,2,47,1.0
586119,0.162,238.45,6.4,27,1,18,3,1.0
917937,0.094,242.59,1.2,14,9,4,21,1.0
1584269,0.052,243.61,5.6,20,12,21,53,18.0
172460,0.312,237.36,6.2,15,4,11,44,18.0
236845,0.066,236.81,1.2,30,5,4,49,1.0
162253,0.1,239.43,6.6,4,8,9,37,19.0
1243812,0.07,236.93,6.0,28,4,11,36,17.0
1450517,0.184,241.39,1.6,19,9,0,41,2.0
1200790,0.12,241.73,13.9,29,3,14,34,45.0
1771380,0.092,240.74,1.4,29,4,20,24,0.0
754378,0.34,238.95,6.4,23,5,14,22,19.0
1711246,0.126,244.15,2.0,19,3,2,10,2.0
1404952,0.096,243.11,1.2,18,8,9,16,1.0
358130,0.23,241.48,5.6,22,8,10,14,17.0
1524082,0.0,248.60500000000005,1.2,11,9,2,46,2.0
135324,0.346,242.59,2.6,20,3,16,48,0.0
977297,0.0,241.13,7.8,25,10,9,41,18.0
1550459,0.058,240.02,5.6,27,11,10,23,19.0
599336,0.266,243.08,7.2,2,5,22,20,18.0
992838,0.06,240.0,1.2,11,5,4,42,1.0
1208750,0.0,243.21,1.4,4,4,3,14,0.0
609417,0.128,241.68,2.0,2,12,22,21,0.0
318801,0.082,234.56,0.8,26,7,2,45,0.0
145084,0.0,239.37,1.0,27,3,11,28,0.0
2055785,0.078,241.0,6.4,13,11,8,29,18.0
453027,0.0,238.44,5.4,27,10,7,51,0.0
1453958,0.0,238.21,5.0,21,9,10,2,18.0
1134505,0.298,240.92,13.9,2,11,13,49,45.0
887291,0.0,243.62,0.2,23,8,21,35,1.0
1245849,0.0,240.94,10.4,29,4,21,33,0.0
471241,0.0,245.54,1.0,11,8,23,25,0.0
1559135,0.23,243.06,6.4,12,3,10,59,20.0
1009733,0.0,238.61,5.0,16,11,22,17,0.0
151447,0.298,238.1,9.8,31,3,21,31,18.0
1390014,0.11,243.03,1.0,8,8,0,18,0.0
890359,0.0,239.49,0.2,26,8,0,43,1.0
1136172,0.108,244.57,5.8,2,12,17,36,18.0
1134727,0.146,241.77,2.6,2,11,17,31,0.0
1536541,0.0,241.21,3.8,17,11,18,25,0.0
1221995,0.102,235.99,11.8,13,4,7,59,18.0
904816,0.232,240.65,1.6,9,5,1,40,2.0
1034458,0.2,244.14,2.0,12,4,2,22,2.0
453865,0.106,241.62,1.2,27,10,21,49,0.0
1795504,0.142,240.71,13.9,16,5,14,28,40.0
689658,0.0,241.32,5.4,4,8,15,42,19.0
1452129,0.228,243.9,2.0,20,9,3,33,1.0
359318,0.0,241.07,0.4,23,8,6,2,0.0
10769,0.0,246.15,5.2,24,12,4,53,0.0
1869584,0.056,240.47,4.2,7,7,1,8,0.0
1191982,0.204,242.54,2.2,23,3,11,46,0.0
385393,0.198,242.0,1.4,9,10,8,37,1.0
749334,0.318,241.09,6.4,20,5,2,18,20.0
143939,0.0,244.4,1.0,26,3,16,23,0.0
1701172,0.0,245.11,1.2,3,12,2,16,1.0
1561108,0.046,240.25,8.2,12,4,19,52,2.0
1475809,0.0,241.05,2.0,10,6,14,13,1.0
1152636,0.112,244.56,1.4,24,2,4,0,0.0
834665,0.172,239.41,5.8,18,7,8,29,19.0
1645943,0.068,241.62,2.4,2,1,17,47,1.0
1736535,0.32,243.81,7.0,4,5,15,39,11.0
1975087,0.066,241.63,6.4,18,9,7,31,18.0
156809,0.382,237.45,13.9,4,4,14,53,45.0
686204,0.0,240.74,1.4,4,6,6,8,1.0
237374,0.184,234.59,2.0,30,5,13,38,0.0
718226,0.226,240.74,3.4,28,4,11,50,2.0
981484,0.204,240.33,1.8,28,10,7,28,1.0
1228454,0.188,239.78,11.6,17,4,19,38,40.0
1473206,0.26,240.54,3.8,10,4,18,50,1.0
1241465,0.064,242.93,6.6,26,4,20,29,19.0
847940,0.068,237.57,5.2,27,7,13,44,18.0
426936,0.064,239.72,1.2,10,9,5,0,0.0
479511,0.0,239.02,5.2,14,11,17,15,18.0
277859,0.128,242.69,1.0,27,6,16,23,0.0
2060907,0.146,236.21,10.2,16,11,21,51,18.0
1856679,0.332,238.9,2.2,28,6,2,3,2.0
735897,0.236,240.5,8.4,5,10,18,21,18.0
865445,0.0,242.34,0.2,8,8,17,29,1.0
1513177,0.09,241.39,6.2,11,1,13,1,19.0
925509,0.106,237.14,8.2,19,9,10,33,18.0
1078148,0.268,240.8,6.8,1,3,10,32,19.0
1065196,0.0,241.28,5.8,25,12,10,40,18.0
2032482,0.1,245.89,1.4,28,10,4,6,0.0
1000255,0.0,237.25,10.2,11,10,8,19,17.0
846675,0.202,240.03,5.6,26,7,16,39,19.0
1213020,0.0,244.2,1.2,4,7,2,24,0.0
912039,0.0,238.92,0.6,9,10,2,3,0.0
1670970,0.07,244.44,1.6,19,2,2,54,0.0
1212432,0.212,241.55,2.0,4,6,16,36,0.0
1478064,0.21,241.27,6.0,10,8,3,48,19.0
1879030,0.294,237.36,11.8,13,7,14,34,37.0
663955,0.41300000000000003,233.47,13.9,21,3,19,19,38.0
1069656,0.104,240.94,5.8,28,12,13,0,18.0
828233,0.054,240.25,1.6,13,7,21,17,1.0
682631,0.046,242.48,2.4,4,3,18,35,0.0
1183628,0.144,243.75,5.8,17,3,16,32,18.0
774583,0.076,240.51,2.8,6,6,15,7,2.0
1986636,0.1,240.81052229987583,2.8,26,9,8,0,1.0
1822215,0.198,240.87,1.6,6,4,3,39,2.0
617457,0.0,239.78,5.2,18,2,12,21,18.0
1123277,0.05,241.58,6.8,2,3,18,41,18.0
626754,0.276,243.15,2.2,24,2,23,18,2.0
962908,0.084,237.1,6.0,15,10,9,52,18.0
600023,0.0,233.20499999999996,6.2,2,6,9,47,18.0
1215790,0.092,242.59,1.4,4,9,0,34,1.0
557087,0.0,243.73,1.0,1,7,14,11,0.0
1125954,0.0,246.9,1.0,2,5,15,18,0.0
1706227,0.084,245.12,5.8,15,3,14,31,19.0
748885,0.0,239.36,0.6,19,5,18,49,0.0
1244875,0.092,240.57,1.8,29,4,5,19,1.0
1330730,0.388,240.31,11.4,27,6,20,14,20.0
1923659,0.266,238.11,2.8,13,8,14,23,5.0
955852,0.0,239.35,5.4,10,10,12,16,18.0
636128,0.128,235.1,10.8,3,2,11,32,36.0
1571394,0.248,246.15,7.2,12,11,23,18,21.0
1611604,0.142,243.5,10.0,1,8,21,28,19.0
1251459,0.358,242.49,3.8,5,3,19,3,3.0
512006,0.212,243.77,2.8,12,7,6,50,0.0
1961315,0.26,242.53,9.2,9,8,17,59,1.0
531800,0.0,246.9,0.8,21,12,0,44,0.0
1881733,0.41300000000000003,241.76,5.8,15,7,11,37,16.0
1526186,0.23,240.61,6.0,11,10,13,50,18.0
250308,0.0,233.20499999999996,13.9,6,8,13,12,45.0
1397136,0.244,240.43,7.0,8,12,23,0,20.0
748175,0.082,240.37,11.2,19,5,6,59,18.0
531072,0.178,239.56,6.2,20,12,12,36,18.0
456737,0.054,240.73,1.4,29,10,21,41,0.0
85328,0.23,243.1,6.2,13,2,23,32,19.0
1914887,0.0,241.25,0.6,8,7,12,11,1.0
446558,0.054,237.61,5.6,22,10,20,2,0.0
89020,0.0,239.73,1.2,16,2,13,4,0.0
1362708,0.0,240.05,0.6,20,7,1,12,0.0
109003,0.088,239.25,1.2,3,2,10,7,0.0
3715,0.0,239.88,2.4,19,12,7,19,0.0
647293,0.0,243.73,1.2,3,10,5,37,0.0
1367753,0.0,242.93,0.6,23,7,13,17,1.0
759665,0.232,244.47,1.6,27,5,6,29,2.0
694074,0.33,241.19,6.6,4,11,17,18,19.0
2023575,0.202,243.92,4.0,21,10,23,39,2.0
1860404,0.41300000000000003,239.72,8.8,30,6,16,8,14.0
1918332,0.0,240.96,0.6,8,9,21,36,0.0
2070348,0.0,240.51,6.2,23,11,11,12,17.0
1637315,0.074,242.47,5.6,26,1,17,59,1.0
1036330,0.068,245.06,5.6,12,5,9,34,18.0
1498822,0.216,242.21,6.2,22,10,13,46,19.0
1604619,0.22,244.34,2.0,1,4,1,3,2.0
1387580,0.152,241.35,1.4,8,6,7,44,1.0
859434,0.244,238.87,1.6,8,4,13,18,1.0
1464147,0.106,240.97,5.4,28,9,11,51,18.0
647096,0.224,244.24,2.0,3,10,2,20,0.0
107483,0.212,240.06,1.8,3,1,8,47,1.0
477298,0.05,239.78,5.4,13,11,4,22,18.0
1906682,0.216,239.34,1.6,8,1,19,26,0.0
1685717,0.05,242.92,1.2,3,1,8,41,1.0
861855,0.134,237.52,0.8,8,6,5,39,3.0
1683056,0.058,239.06,7.0,27,2,12,20,18.0
1445011,0.104,243.69,1.4,15,9,4,55,1.0
1259457,0.096,238.36,6.0,5,9,8,21,18.0
33635,0.0,242.65,1.0,1,9,1,59,0.0
1117027,0.0,243.57,6.4,30,1,10,31,18.0
976326,0.106,241.42,1.4,24,10,17,30,1.0
67911,0.07,238.45,6.4,2,1,21,15,18.0
1979647,0.41300000000000003,235.55,13.9,21,9,11,31,12.0
297579,0.328,238.9,6.4,7,11,9,3,21.0
312172,0.186,233.20499999999996,1.4,21,7,12,16,0.0
258830,0.0,237.57,0.4,14,6,11,14,0.0
1924311,0.0,241.72,0.6,14,8,1,15,1.0
740304,0.226,244.91,2.8,13,5,19,48,0.0
1780208,0.0,241.4,1.4,5,5,23,32,1.0
1334547,0.37,241.1,8.6,30,6,11,51,20.0
1850317,0.212,240.76,1.6,23,6,16,1,3.0
1402962,0.368,243.48,2.2,17,8,0,6,2.0
1536396,0.0,245.45,3.8,17,11,16,0,0.0
1974019,0.222,242.79,1.6,17,9,13,43,2.0
70542,0.312,241.4,9.0,2,3,17,6,19.0
1303104,0.0,242.19,1.2,6,8,15,48,1.0
1903204,0.332,237.46,3.6,30,7,9,28,9.0
1732134,0.238,246.25,2.0,4,2,14,18,2.0
1533923,0.176,241.45,9.4,15,11,22,47,31.0
1668482,0.068,239.9,7.4,17,2,9,26,19.0
111529,0.12,241.7,1.4,3,4,4,13,0.0
470092,0.0,243.48,1.0,11,8,4,16,0.0
1430170,0.212,240.42,5.2,9,4,21,34,12.0
522839,0.28,239.78,4.4,14,12,19,23,0.0
1463643,0.112,243.14,1.0,28,9,3,27,1.0
495299,0.204,242.95,1.8,25,11,16,23,1.0
1911363,0.118,240.11,1.2,8,5,1,27,0.0
507735,0.0,239.69,9.0,12,4,7,39,17.0
1792245,0.092,241.24,7.6,14,5,8,9,18.0
28952,0.224,238.17,6.0,1,5,19,56,3.0
2052574,0.0,244.01,1.0,11,11,2,58,1.0
910697,0.078,239.57,1.0,9,9,3,41,0.0
1804121,0.332,239.73,10.0,22,5,14,5,30.0
460886,0.0,237.72,5.2,11,1,18,50,17.0
1454344,0.0,240.71,1.0,21,9,16,28,1.0
347162,0.14,240.37,1.2,14,8,19,26,0.0
691074,0.0,245.29,1.0,4,9,15,18,1.0
1315226,0.132,243.67,1.0,17,6,1,50,1.0
658882,0.0,239.9,13.9,18,3,6,46,18.0
1994331,0.092,240.25,7.8,10,1,16,15,19.0
59497,0.236,245.29,1.8,27,1,1,1,0.0
2039622,0.242,248.31,2.0,11,2,3,6,0.0
324201,0.208,234.3,1.4,29,7,20,45,0.0
389708,0.0,239.87,4.8,13,9,8,32,17.0
1698884,0.208,244.18,7.4,3,10,12,8,19.0
649494,0.198,235.9,13.8,3,11,18,18,18.0
350430,0.124,239.28,5.2,17,8,1,54,18.0
1244391,0.052,242.49,3.6,28,4,21,15,3.0
1944341,0.342,242.99,5.4,27,8,23,5,12.0
1021138,0.066,241.54,10.6,24,11,20,22,0.0
919072,0.216,243.5,2.8,14,9,23,16,0.0
1737421,0.074,244.65,1.2,4,6,6,25,0.0
1801618,0.094,241.97,1.6,20,5,20,22,1.0
1295372,0.298,242.2,6.4,6,3,6,56,0.0
162191,0.222,241.67,4.2,4,8,8,35,0.0
1399186,0.1,239.63,5.8,14,8,9,10,19.0
1797721,0.088,243.13,1.4,18,5,3,25,2.0
1350682,0.222,246.54,2.4,7,11,16,46,0.0
486671,0.0,247.18,1.0,19,11,16,35,0.0
1236964,0.356,241.39,7.0,23,4,17,28,20.0
1592749,0.046,239.17,7.2,26,12,19,13,18.0
1622600,0.404,241.03,13.6,16,1,12,44,45.0
1545870,0.214,245.58,2.2,24,11,5,54,2.0
600057,0.15,233.20499999999996,6.8,2,6,10,21,16.0
1790436,0.0,243.07,1.0,13,5,2,0,1.0
311077,0.094,233.20499999999996,9.4,20,7,18,1,28.0
412259,0.0,242.64,1.0,29,9,0,23,0.0
1962210,0.054,239.2,5.8,9,9,8,54,18.0
708333,0.238,244.63,2.0,21,4,14,57,1.0
1975090,0.064,240.51,6.8,18,9,7,34,18.0
1201176,0.086,239.06,13.9,29,3,21,0,36.0
137196,0.104,240.68,13.9,22,3,0,0,45.0
1940402,0.2,240.27,1.8,25,8,5,26,1.0
1365159,0.128,243.26,1.2,21,7,18,3,1.0
678538,0.222,239.1,12.4,31,3,22,22,34.0
1188143,0.41300000000000003,237.21,13.4,20,3,19,47,19.0
114839,0.308,238.45,3.2,3,6,11,23,1.0
430029,0.048,236.8,9.2,10,11,8,33,17.0
1517145,0.108,241.19,1.4,11,4,7,9,0.0
1832707,0.082,241.89,5.4,6,11,10,31,19.0
760625,0.28,238.94,7.8,27,5,22,29,1.0
1091888,0.048,246.87,1.4,1,12,23,32,0.0
53425,0.326,234.88,13.9,22,1,19,49,18.0
740668,0.126,245.22,1.0,14,5,1,52,2.0
1120918,0.0,248.60500000000005,5.4,2,2,3,22,19.0
695485,0.41300000000000003,238.61,13.9,4,12,16,49,45.0
1271128,0.41300000000000003,238.08,11.4,17,5,10,52,20.0
1162423,0.0,244.52,1.4,3,2,23,7,0.0
1678855,0.41300000000000003,243.38,8.8,24,2,14,19,31.0
1989666,0.1,240.81052229987583,2.8,28,9,10,30,1.0
517512,0.116,247.49,1.4,12,11,2,36,0.0
744313,0.228,233.26,13.9,16,5,14,37,45.0
469751,0.134,243.03,4.6,11,7,22,35,2.0
1556542,0.0,243.34,2.0,12,1,15,46,1.0
1940386,0.0,240.06,5.2,25,8,5,10,18.0
629697,0.202,238.16,1.8,27,2,0,21,0.0
892551,0.138,241.41,3.0,27,8,13,15,12.0
988523,0.05,242.64,2.0,11,2,4,47,0.0
732164,0.11,238.69,4.4,5,8,4,8,1.0
314015,0.336,234.46,6.6,22,7,18,59,17.0
333185,0.0,233.20499999999996,0.4,8,5,2,29,0.0
100242,0.0,239.91,6.6,24,2,8,6,17.0
893226,0.158,242.74,0.8,28,8,0,30,0.0
1028586,0.0,242.31,11.6,30,11,0,30,18.0
2014028,0.0,238.23,7.2,15,10,8,32,18.0
1676831,0.318,242.79,2.4,23,2,4,35,1.0
1920544,0.0,238.1,0.8,8,11,10,28,0.0
1097057,0.046,242.96,1.2,16,1,13,41,0.0
728703,0.128,240.19,1.6,5,5,18,27,3.0
638000,0.306,236.21,3.2,3,3,18,44,1.0
854919,0.088,240.14,5.2,8,1,10,3,19.0
73855,0.0,240.97,1.0,2,6,0,19,0.0
1506175,0.124,243.78,1.4,27,10,16,19,1.0
